tanggal,completeness 
2019-02-17T21:00:00.560Z,99.5524559813431 
2019-02-17T22:00:00.560Z,99.4891408725994 
2019-02-17T23:00:00.560Z,99.5777820248406 
2019-02-18T00:00:00.560Z,99.8183794380667 
2019-02-18T01:00:00.560Z,99.7170752640768 
2019-02-18T02:00:00.560Z,99.3498476333633 
2019-02-18T03:00:00.560Z,98.8813158286599 
2019-02-18T04:00:00.560Z,98.6153923719364 
2019-02-18T05:00:00.560Z,98.2861538064692 
2019-02-18T06:00:00.560Z,98.7040335241776 
2019-02-18T07:00:00.560Z,98.0962084802381 
2019-02-18T08:00:00.560Z,73.6861235559172 
