tanggal,completeness 
2019-02-13T01:00:00.560Z,99.906836690467 
2019-02-13T02:00:00.560Z,99.7885804229304 
2019-02-13T03:00:00.560Z,100 
2019-02-13T04:00:00.560Z,100 
2019-02-13T05:00:00.560Z,99.8279991787759 
2019-02-13T06:00:00.560Z,99.0987521956338 
2019-02-13T07:00:00.560Z,99.4535209982435 
2019-02-13T08:00:00.560Z,99.1972990852476 
2019-02-13T09:00:00.560Z,99.5520678878573 
2019-02-13T10:00:00.560Z,99.6506147774711 
2019-02-13T11:00:00.560Z,99.5520678878573 
2019-02-13T12:00:00.560Z,99.0199146839428 
2019-02-13T13:00:00.560Z,99.1775897073249 
2019-02-13T14:00:00.560Z,98.6454365034104 
2019-02-13T15:00:00.560Z,98.4089239683372 
2019-02-13T16:00:00.560Z,98.7834021488697 
2019-02-13T17:00:00.560Z,99.8279991787759 
2019-02-13T18:00:00.560Z,99.7491616670849 
2019-02-13T19:00:00.560Z,100 
2019-02-13T20:00:00.560Z,100 
2019-02-13T21:00:00.560Z,100 
2019-02-13T22:00:00.560Z,100 
2019-02-13T23:00:00.560Z,100 
2019-02-14T00:00:00.560Z,100 
2019-02-14T01:00:00.560Z,100 
2019-02-14T02:00:00.560Z,99.9265460683897 
2019-02-14T03:00:00.560Z,99.9462554463125 
2019-02-14T04:00:00.560Z,100 
2019-02-14T05:00:00.560Z,100 
2019-02-14T06:00:00.560Z,99.7754408376486 
2019-02-14T07:00:00.560Z,99.5914866437028 
2019-02-14T08:00:00.560Z,99.3943928644752 
2019-02-14T09:00:00.560Z,98.6651458813331 
2019-02-14T10:00:00.560Z,98.7636927709469 
2019-02-14T11:00:00.560Z,98.842530282638 
2019-02-14T12:00:00.560Z,98.4877614800283 
2019-02-14T13:00:00.560Z,98.5665989917193 
2019-02-14T14:00:00.560Z,99.2958459748614 
2019-02-14T15:00:00.560Z,99.1972990852476 
2019-02-14T16:00:00.560Z,99.3155553527842 
2019-02-14T17:00:00.560Z,98.8819490384835 
2019-02-14T18:00:00.560Z,99.7097429112394 
2019-02-14T19:00:00.560Z,100 
2019-02-14T20:00:00.560Z,99.1972990852476 
2019-02-14T21:00:00.560Z,98.6060177475648 
2019-02-14T22:00:00.560Z,99.8871273125442 
2019-02-14T23:00:00.560Z,100 
